finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Demyelinating disease of central nervous system,81,0.5669853959296705,0.02131431968691875,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Lacunar infarct,34,0.8277222982216141,0.0417643035287376,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Silent micro-hemorrhage of brain,28,0.8492717802401964,0.057769179808438056,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Cavernous hemangioma,33,0.5468002508225711,0.009684203681330782,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Gliosis,1343,0.7389209076721353,0.5989380392336905,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Cerebral atrophy,685,0.9005871021557752,0.7111143385751246,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Encephalomalacia,52,0.7821920022994286,0.08191712290885611,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Arachnoid cyst,327,0.5844931919599416,0.10357261875922108,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Empty sella syndrome,227,0.6382827642501412,0.0859258611607683,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Chiari malformation,42,0.6847124217813872,0.017544264386777746,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Cyst of pineal gland,57,0.6602389771482716,0.022575854455197646,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Cerebral edema,53,0.7760882883121119,0.12414872842758336,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Mastoiditis,115,0.6097509197522595,0.03885387823837823,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Chronic mastoiditis,175,0.6779775358087452,0.07390424229581787,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Ventriculomegaly,189,0.7948787664107327,0.2165581059264694,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Cerebellar degeneration,189,0.8122248390040911,0.22641277155232178,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Mega cisterna magna,83,0.5376963039171506,0.030623787621131725,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Structure of cave of septum pellucidum,75,0.5169945996712844,0.026703826187593864,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag,3
Cerebral infarction,83,0.8520716599637789,0.12976643505879978,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Cerebral hemorrhage,29,0.7953462293243622,0.05614790168288079,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Intracranial meningioma,38,0.8233056453984122,0.037998649795746416,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Demyelinating disease of central nervous system,81,0.6135654425489052,0.02360572273710508,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Lacunar infarct,34,0.8467920656634746,0.040152158383456524,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Silent micro-hemorrhage of brain,28,0.8732748324596908,0.0498848947127148,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Cavernous hemangioma,33,0.504378826629466,0.007963663695568779,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Gliosis,1343,0.7681586581536618,0.6231425230628971,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Cerebral atrophy,685,0.9370606485528482,0.7766307087865529,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Encephalomalacia,52,0.8348543096324508,0.08128367611576082,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Arachnoid cyst,327,0.5836429978424607,0.0993385660635232,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Empty sella syndrome,227,0.6370288612222176,0.0844958500517243,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Chiari malformation,42,0.7030410952824746,0.019092342556972557,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Cyst of pineal gland,57,0.6519387667204016,0.022565954858022146,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Cerebral edema,53,0.8549272123864553,0.14168980487453792,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Mastoiditis,115,0.5976503807825881,0.037264905573107125,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Chronic mastoiditis,175,0.6852540102359771,0.0735216503789996,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Ventriculomegaly,189,0.8022466029703665,0.21049620616541426,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Cerebellar degeneration,189,0.8538355001563686,0.23750719498522443,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Mega cisterna magna,83,0.5503680211318103,0.03296588127652584,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Structure of cave of septum pellucidum,75,0.5370744306175158,0.02620469651096717,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax,3
Cerebral infarction,83,0.8443597962775591,0.15430842349226764,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral hemorrhage,29,0.8246065120749729,0.08878266741128589,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Intracranial meningioma,38,0.8422706556895032,0.05517181528159559,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Demyelinating disease of central nervous system,81,0.6160908929934716,0.024534677359263506,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Lacunar infarct,34,0.8377906976744186,0.036788910308358236,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Silent micro-hemorrhage of brain,28,0.873366067281534,0.059281616105823824,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Cavernous hemangioma,33,0.5497805302501885,0.009385828213660765,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Gliosis,1343,0.7543902494278567,0.6097601121933972,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral atrophy,685,0.9263103780057731,0.7305885678448979,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Encephalomalacia,52,0.8431088995077786,0.12340425970751813,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Arachnoid cyst,327,0.5961654261006541,0.10544263689458985,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Empty sella syndrome,227,0.6483290052762609,0.08993508353013728,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Chiari malformation,42,0.6751985976123906,0.016139520334638946,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Cyst of pineal gland,57,0.6559894006702517,0.022894334059881248,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral edema,53,0.8649451503572169,0.18978704518549394,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Mastoiditis,115,0.6178632892607974,0.04062615235027737,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Chronic mastoiditis,175,0.6652876721739428,0.07834184718324884,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Ventriculomegaly,189,0.8033086334654488,0.21693709345893533,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Cerebellar degeneration,189,0.8498707565052559,0.25484588230280775,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Mega cisterna magna,83,0.5923170451743459,0.03327357399705,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Structure of cave of septum pellucidum,75,0.5379384832120215,0.025317096507437978,patient,0,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral infarction,83,0.8398109020414757,0.15297006121625814,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral hemorrhage,29,0.8365573310905524,0.10512184274870216,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Intracranial meningioma,38,0.8312322356169753,0.04005071693893651,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Demyelinating disease of central nervous system,81,0.6025042598833648,0.023998912645111593,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Lacunar infarct,34,0.8322024623803009,0.0341616762983479,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Silent micro-hemorrhage of brain,28,0.8605102514763453,0.055964037438921116,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Cavernous hemangioma,33,0.5363727956148323,0.008937155138906371,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Gliosis,1343,0.7531619430144492,0.608319484806339,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral atrophy,685,0.9265436185896345,0.730655581725164,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Encephalomalacia,52,0.8424442208888729,0.11770975653644188,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Arachnoid cyst,327,0.597888710047936,0.10521229963154863,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Empty sella syndrome,227,0.6521389826545203,0.09180500390209072,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Chiari malformation,42,0.6801801801801802,0.016048742562480064,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Cyst of pineal gland,57,0.636164880285821,0.02263360241591674,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral edema,53,0.8725742971356543,0.20836532068669775,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Mastoiditis,115,0.6119933633562455,0.0411331378046452,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Chronic mastoiditis,175,0.6591412770927078,0.07685373549631444,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Ventriculomegaly,189,0.8033813927661937,0.22611725362858998,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Cerebellar degeneration,189,0.850489848801067,0.24978568460821418,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Mega cisterna magna,83,0.5723415893638066,0.031389981415455716,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Structure of cave of septum pellucidum,75,0.5490115050481335,0.027597882955377896,patient,0,vendor,Siemens,availability,T1ax+FLAIRax+FLAIRsag+SWIax,4
Cerebral infarction,83,0.8371410837421671,0.1441941572872362,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebral hemorrhage,29,0.8055028235011414,0.0698344051431816,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Intracranial meningioma,38,0.8151769087523277,0.03905940972364139,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Demyelinating disease of central nervous system,81,0.6027814788689465,0.023496500965669846,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Lacunar infarct,34,0.8346648426812586,0.037211274862850856,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Silent micro-hemorrhage of brain,28,0.8581962046314114,0.058014987841509505,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cavernous hemangioma,33,0.5508373669266484,0.009533301676461157,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Gliosis,1343,0.7483958452672488,0.6037052030580518,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebral atrophy,685,0.908448470033786,0.6943838656486834,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Encephalomalacia,52,0.8157986921999066,0.10999415813946846,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Arachnoid cyst,327,0.5928371527197435,0.10380676696251515,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Empty sella syndrome,227,0.6515200758563062,0.09161824072374106,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Chiari malformation,42,0.6628888740957706,0.015423840887463935,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cyst of pineal gland,57,0.6527201801557905,0.023038053954786444,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebral edema,53,0.8147232395887047,0.1510726351454184,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Mastoiditis,115,0.6260663458268495,0.042963165444264456,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Chronic mastoiditis,175,0.665808401744925,0.07590614200437917,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Ventriculomegaly,189,0.7914641851915675,0.20400533899852227,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebellar degeneration,189,0.832839974215125,0.24200151173434084,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Mega cisterna magna,83,0.5669934501591405,0.03252734385954761,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Structure of cave of septum pellucidum,75,0.5312890349847381,0.025964726061211998,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRsag+SWIax,4
Cerebral infarction,83,0.8483248448982947,0.14466892113521132,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral hemorrhage,29,0.8236373102647283,0.06723709314023368,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Intracranial meningioma,38,0.8314711359404096,0.04092558428943432,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Demyelinating disease of central nervous system,81,0.6274467115442114,0.025835555446866998,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Lacunar infarct,34,0.8452667578659371,0.03697160318071986,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Silent micro-hemorrhage of brain,28,0.8760450534138412,0.05521634544254562,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cavernous hemangioma,33,0.5182586149803076,0.008334678191062928,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Gliosis,1343,0.769692547486092,0.6247123526227389,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral atrophy,685,0.9354299648138776,0.7518218240704931,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Encephalomalacia,52,0.8495176588941185,0.10164143190742439,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Arachnoid cyst,327,0.5903102292700314,0.10048778957001386,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Empty sella syndrome,227,0.64845450284193,0.08837791844596356,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Chiari malformation,42,0.674532907291528,0.016135332080595165,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cyst of pineal gland,57,0.6530688423185623,0.022454462239890068,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral edema,53,0.8650377049975099,0.16051673091458277,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Mastoiditis,115,0.6125189360759298,0.039321382279469644,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Chronic mastoiditis,175,0.6695345721842476,0.07546413976936302,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Ventriculomegaly,189,0.7967245549875224,0.20196048939877567,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebellar degeneration,189,0.8588431271181574,0.2589876116265458,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Mega cisterna magna,83,0.5690142361967275,0.03639527868553723,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Structure of cave of septum pellucidum,75,0.5436722235266495,0.02938620859408831,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+SWIax,4
Cerebral infarction,83,0.8471486510615505,0.136483315677951,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral hemorrhage,29,0.7928231006447997,0.08853104166789147,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Intracranial meningioma,38,0.8234526609820642,0.04132144855011757,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Demyelinating disease of central nervous system,81,0.5918872081580758,0.022369028214934136,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Lacunar infarct,34,0.8393707250341997,0.0398247403027177,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Silent micro-hemorrhage of brain,28,0.8661087519076371,0.05394665543904043,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cavernous hemangioma,33,0.5312647516786089,0.008852638995207327,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Gliosis,1343,0.752201503990751,0.6106386057061578,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral atrophy,685,0.9248801291424706,0.7540751526413323,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Encephalomalacia,52,0.8203391657385118,0.09226194982664479,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Arachnoid cyst,327,0.5889334337691914,0.1038290658143168,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Empty sella syndrome,227,0.641017967604466,0.08646269596777804,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Chiari malformation,42,0.7000399414192517,0.018819897801226268,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cyst of pineal gland,57,0.6515593402491497,0.022177233911110882,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral edema,53,0.8418108976477899,0.1588050412810722,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Mastoiditis,115,0.6021414511990271,0.03755024649945311,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Chronic mastoiditis,175,0.680578435750352,0.07359843203592814,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Ventriculomegaly,189,0.8071521116153203,0.2276738347754588,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebellar degeneration,189,0.8398376318762326,0.23341820752537218,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Mega cisterna magna,83,0.5527544192294939,0.03269538762418779,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Structure of cave of septum pellucidum,75,0.5350990060264538,0.02614963916269042,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag,4
Cerebral infarction,83,0.8464401005574874,0.1531757163870165,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Cerebral hemorrhage,29,0.8200008009932316,0.08754381273713212,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Intracranial meningioma,38,0.8346197196902871,0.04235109637842046,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Demyelinating disease of central nervous system,81,0.6115712075426786,0.02408574381689985,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Lacunar infarct,34,0.8411285909712722,0.03711212835497981,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
Silent micro-hemorrhage of brain,28,0.8718150753101984,0.057691260015159986,patient,0,vendor,Siemens,availability,T1ax+T2ax+FLAIRax+FLAIRsag+SWIax,5
