finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Pituitary adenoma,52,0.6499116361268719,0.02574406822464645,label_id,2,vendor,GE,availability,T2ax+T2cor,2
Cerebral infarction,129,0.8894995434417993,0.21751534044221188,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral hemorrhage,27,0.8345975783475783,0.06539475434768685,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Intracranial meningioma,75,0.7276977950713359,0.03649675934895715,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Demyelinating disease of central nervous system,109,0.5585531673648263,0.03261729880582172,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Lacunar infarct,61,0.9122954792876838,0.19294659594262445,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Gliosis,1237,0.7187418987983503,0.5381557043177806,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral atrophy,550,0.934492963731347,0.7276919428373791,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Encephalomalacia,62,0.7935601173020528,0.08518262177515401,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Arachnoid cyst,165,0.584700812199569,0.07893818902355394,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Empty sella syndrome,88,0.6857326620683536,0.0416014496932163,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Cyst of pineal gland,175,0.5922133599202393,0.05571475983090742,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Rathke's pouch cyst,38,0.6304689779401504,0.016511446318570877,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral edema,74,0.8403348644048864,0.1938762311466264,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Mastoiditis,66,0.5645400866221055,0.0216886850311122,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Chronic mastoiditis,123,0.736014419691441,0.09119781823978432,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Ventriculomegaly,345,0.892339436736603,0.46661917401706915,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Cerebellar degeneration,34,0.7139983852919929,0.0797024673757196,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Mega cisterna magna,49,0.4779396533867293,0.012649702815344784,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Structure of cave of septum pellucidum,129,0.6217119213268079,0.04576209625771073,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Hyperostosis of skull,40,0.7568483240897035,0.025322136760171147,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Choroid plexus cyst,41,0.5262492205240432,0.010472619358895725,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Pituitary adenoma,52,0.623741977490466,0.025023768144621764,label_id,2,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral infarction,129,0.8857955001318096,0.22441790287588106,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Cerebral hemorrhage,27,0.8610576923076922,0.04989630213703273,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Intracranial meningioma,75,0.7316472114137483,0.042416934824232436,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Demyelinating disease of central nervous system,109,0.46690003644528033,0.023154327372441455,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Lacunar infarct,61,0.90227108381078,0.15363723342062183,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Gliosis,1237,0.718122850526835,0.5363321191011351,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Cerebral atrophy,550,0.9214862399080161,0.6944056253483378,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Encephalomalacia,62,0.788617790811339,0.1060958720443427,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Arachnoid cyst,165,0.5988095776260868,0.08290210593736187,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Empty sella syndrome,88,0.6794478697686797,0.04447763352250386,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Cyst of pineal gland,175,0.579900299102692,0.05129162498854192,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Rathke's pouch cyst,38,0.6114599586457106,0.01467951125759096,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Cerebral edema,74,0.7923623842661042,0.09365882691228158,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Mastoiditis,66,0.5305309832123712,0.02038402223679622,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Chronic mastoiditis,123,0.7335397861852635,0.09066925402397502,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Ventriculomegaly,345,0.8831971572776861,0.4496763372255179,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Cerebellar degeneration,34,0.7430277191541196,0.09477654140062887,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Mega cisterna magna,49,0.4765389964589026,0.012628934137069846,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Structure of cave of septum pellucidum,129,0.6309003939008409,0.04712405792831929,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Hyperostosis of skull,40,0.7625331564986738,0.027828040263470227,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Choroid plexus cyst,41,0.5064122927770522,0.00975045809101649,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Pituitary adenoma,52,0.6361733792205377,0.02387819500438856,label_id,2,vendor,GE,availability,T1ax+T2cor,2
Cerebral infarction,129,0.8939103923344067,0.22247378538306348,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral hemorrhage,27,0.8476940883190883,0.10418123277477932,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Intracranial meningioma,75,0.7276459143968871,0.03816747493456836,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Demyelinating disease of central nervous system,109,0.5835609288597128,0.05117931224145489,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Lacunar infarct,61,0.9079408469283154,0.1658462948321945,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Gliosis,1237,0.728267678774509,0.5461851205308436,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral atrophy,550,0.9423390906591346,0.7523843561754892,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Encephalomalacia,62,0.8012629521016618,0.06981358447662864,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Arachnoid cyst,165,0.5817805102240706,0.05705760008913928,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Empty sella syndrome,88,0.6936170684645923,0.04318902202229688,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Cyst of pineal gland,175,0.5785358211081043,0.053704986158583,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Rathke's pouch cyst,38,0.6299552206619223,0.015694538889981614,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral edema,74,0.8501192658741893,0.22364690801892675,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Mastoiditis,66,0.5807798930827321,0.023830251265289277,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Chronic mastoiditis,123,0.7277763107355483,0.08411116171272082,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Ventriculomegaly,345,0.8953066413175503,0.4740250429491014,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Cerebellar degeneration,34,0.7181697143099958,0.05938441369969976,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Mega cisterna magna,49,0.46186169006026767,0.012557904420923967,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Structure of cave of septum pellucidum,129,0.6340256207472272,0.04925961626854993,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Hyperostosis of skull,40,0.7508982396913431,0.03106139467501814,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Choroid plexus cyst,41,0.5221606485239961,0.010252348033875498,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Pituitary adenoma,52,0.6069853967072831,0.023255510295712344,label_id,2,vendor,GE,availability,T1ax+FLAIRax,2
Cerebral infarction,129,0.8826435292904055,0.21286027704118493,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Cerebral hemorrhage,27,0.8235487891737892,0.047996111946674865,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Intracranial meningioma,75,0.7276523994811932,0.03919464550266801,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Demyelinating disease of central nervous system,109,0.5519187765184408,0.028525457688994754,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Lacunar infarct,61,0.9037729551901973,0.18748147283727232,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Gliosis,1237,0.6949928065439898,0.5171062999791205,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Cerebral atrophy,550,0.9067423200939835,0.6752662600966761,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Encephalomalacia,62,0.7739159335288367,0.07244126008896326,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Arachnoid cyst,165,0.5861820592800204,0.06823311562395187,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Empty sella syndrome,88,0.6730799086251635,0.03998133878872095,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Cyst of pineal gland,175,0.5604215923657598,0.04843349132593148,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Rathke's pouch cyst,38,0.6148215803427586,0.018358629284845655,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Cerebral edema,74,0.7878611653228721,0.1421504987071552,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Mastoiditis,66,0.489025170413183,0.01824090100841262,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Chronic mastoiditis,123,0.7375708181294411,0.08859227064190467,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Ventriculomegaly,345,0.8751601294615576,0.44528736636604227,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Cerebellar degeneration,34,0.6993739465446666,0.07098635086200696,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Mega cisterna magna,49,0.46862824395103614,0.012550914208343044,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Structure of cave of septum pellucidum,129,0.6426390974283738,0.04740244797542254,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Hyperostosis of skull,40,0.7421569809500844,0.02604485489493575,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Choroid plexus cyst,41,0.5136893626533949,0.009929760267576927,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Pituitary adenoma,52,0.6370988745233002,0.02424983648294359,label_id,2,vendor,GE,availability,T1ax+T2ax,2
Cerebral infarction,129,0.8913047631055129,0.21925401219630888,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral hemorrhage,27,0.8412749287749287,0.053170427257317736,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Intracranial meningioma,75,0.731352140077821,0.038873682781709024,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Demyelinating disease of central nervous system,109,0.4923082460821325,0.025168756215432075,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Lacunar infarct,61,0.9133761909681111,0.19079819329714792,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Gliosis,1237,0.7244382938492524,0.5433815004882652,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral atrophy,550,0.9388966930787114,0.7360404898329532,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Encephalomalacia,62,0.7913157380254154,0.08896001270540421,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Arachnoid cyst,165,0.5977125808055693,0.08394912865718365,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Empty sella syndrome,88,0.6878368338175609,0.04184568133990426,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cyst of pineal gland,175,0.604198832075203,0.0559772265609895,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Rathke's pouch cyst,38,0.6247986198322995,0.017992409569515137,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral edema,74,0.8383766698865167,0.1899735847832114,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Mastoiditis,66,0.5602016280249719,0.02153903999991591,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Chronic mastoiditis,123,0.7384110332245055,0.0886647408268816,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Ventriculomegaly,345,0.8952493040309621,0.47518075076288824,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebellar degeneration,34,0.7386935029248878,0.08980665542459974,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Mega cisterna magna,49,0.48749765735196926,0.012349366361972097,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Structure of cave of septum pellucidum,129,0.6219220527162348,0.04577653572313231,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Hyperostosis of skull,40,0.7658970340004823,0.02491265626298768,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Choroid plexus cyst,41,0.5207840645700235,0.010271452302505764,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Pituitary adenoma,52,0.6279973955911079,0.028268176223981825,label_id,2,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral infarction,129,0.8942676156964326,0.228651662994841,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral hemorrhage,27,0.8553240740740741,0.0923378003361152,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Intracranial meningioma,75,0.7329377431906616,0.04085756026156803,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Demyelinating disease of central nervous system,109,0.4844972576051402,0.025322295907299477,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Lacunar infarct,61,0.9095976732913233,0.17405580001292653,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Gliosis,1237,0.733299535508269,0.5506917713931665,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral atrophy,550,0.9444802159622067,0.7533955782408955,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Encephalomalacia,62,0.7984203323558162,0.09436706058929757,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Arachnoid cyst,165,0.5991019091963896,0.08382866582897007,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Empty sella syndrome,88,0.6968772871432056,0.04413221139660567,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cyst of pineal gland,175,0.5920524141860134,0.0544881127149077,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Rathke's pouch cyst,38,0.6262891502074058,0.016285753352150885,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral edema,74,0.8454800533575151,0.20917772782514157,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Mastoiditis,66,0.5736434963564301,0.023143865100104022,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Chronic mastoiditis,123,0.7309951347544971,0.0947422820213728,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Ventriculomegaly,345,0.8977510203773699,0.48051973623584354,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebellar degeneration,34,0.7462075607994221,0.0959316957597982,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Mega cisterna magna,49,0.46660123691816024,0.01246704190360387,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Structure of cave of septum pellucidum,129,0.6304285534173095,0.047952615202891694,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Hyperostosis of skull,40,0.7641005546177959,0.028813309232378376,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Choroid plexus cyst,41,0.5177249891167508,0.010119799221033749,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Pituitary adenoma,52,0.6173611757045856,0.027791474049188847,label_id,2,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral infarction,129,0.8864163428732984,0.21696969821307865,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral hemorrhage,27,0.8313657407407408,0.04443429884877741,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Intracranial meningioma,75,0.7311316472114138,0.04075827906813839,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Demyelinating disease of central nervous system,109,0.48601356124381895,0.024342042062272654,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Lacunar infarct,61,0.9063475918406267,0.1886403159889995,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Gliosis,1237,0.7084131921132318,0.5296512317345976,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral atrophy,550,0.9197240482915489,0.6961561528419501,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Encephalomalacia,62,0.7772003910068426,0.0900519402120005,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Arachnoid cyst,165,0.599828217530853,0.08060070180542618,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Empty sella syndrome,88,0.6766007230144826,0.041107081747746105,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cyst of pineal gland,175,0.5836205668708161,0.05176662776362562,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Rathke's pouch cyst,38,0.6158871509938983,0.017789819174248003,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral edema,74,0.7929899264691387,0.148235175617683,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Mastoiditis,66,0.5127580096034355,0.018739207602896532,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Chronic mastoiditis,123,0.7400074419051277,0.09076396802981154,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Ventriculomegaly,345,0.8830862548944165,0.45973153933953675,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebellar degeneration,34,0.7285520035126982,0.08359240630351573,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Mega cisterna magna,49,0.4810516763496118,0.012781959659909652,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Structure of cave of septum pellucidum,129,0.6385243427663225,0.04711086407365607,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Hyperostosis of skull,40,0.759965034965035,0.02608727782713168,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Choroid plexus cyst,41,0.5102243714188227,0.009840242765074652,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Pituitary adenoma,52,0.6417403032276067,0.024987247945540147,label_id,2,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral infarction,129,0.8904852506867474,0.21948120649127734,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cerebral hemorrhage,27,0.8413906695156695,0.07197337371854971,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Intracranial meningioma,75,0.7323411154345006,0.03779641131265541,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Demyelinating disease of central nervous system,109,0.5617162577446221,0.03219347537228942,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Lacunar infarct,61,0.9097049498184245,0.18887329875912764,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Gliosis,1237,0.7183757861419783,0.5371128681466799,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cerebral atrophy,550,0.9328562501562225,0.7267031194065496,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Encephalomalacia,62,0.7956441837732161,0.0870333953131455,label_id,2,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
